district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
Sonitpur,Assam,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gadag,Karnataka,neurosurgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Buldana,Maharashtra,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jhalawar,Rajasthan,general_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Begusarai,Bihar,nephrology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Navsari,Gujarat,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,infectious_diseases,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Krishnagiri,Tamil Nadu,spine_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bargarh,Odisha,radiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Prakasam,Andhra Pradesh,reproductive_endocrinology_infertility,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Panch Mahals,Gujarat,endodontics,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Hazaribagh,Jharkhand,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,pediatric_hematology_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Paschim Barddhaman,West Bengal,public_health_dentistry,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Ghazipur,Uttar Pradesh,physical_medicine_rehab,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Hanumangarh,Rajasthan,gastroenterology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nizamabad,Telangana,orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Vadodara,Gujarat,medical_genetics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Valsad,Gujarat,podiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Baleshwar,Odisha,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hoshiarpur,Punjab,andrology_sexual_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Moradabad,Uttar Pradesh,ocular_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jashpur,Chhattisgarh,neurosurgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bijnor,Uttar Pradesh,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gaya,Bihar,general_dentistry,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Rohtas,Bihar,periodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kachchh,Gujarat,podiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bid,Maharashtra,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thane,Maharashtra,pediatric_dermatology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Firozabad,Uttar Pradesh,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nagpur,Maharashtra,spine_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Firozabad,Uttar Pradesh,reproductive_endocrinology_infertility,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Yamunanagar,Haryana,neonatology,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Y.S.R.,Andhra Pradesh,emergency_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Vadodara,Gujarat,radiation_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhiwani,Haryana,family_medicine,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Karur,Tamil Nadu,critical_care_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Balaghat,Madhya Pradesh,pathology,null,null,,1,0,1.0,null,null,null,null,null,null,null,false,null
Azamgarh,Uttar Pradesh,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,dental_anesthesia_sedation,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Kathua,Jammu & Kashmir,family_medicine,null,null,,2,0,2.0,null,null,null,null,null,null,null,false,null
Bangalore Rural,Karnataka,vascular_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
West Godavari,Andhra Pradesh,pediatric_dentistry,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Solan,Himachal Pradesh,radiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Azamgarh,Uttar Pradesh,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhagalpur,Bihar,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tinsukia,Assam,maternal_fetal_medicine,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Kamrup Metropolitan,Assam,refractive_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Bokaro,Jharkhand,physical_medicine_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rupnagar,Punjab,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chitradurga,Karnataka,gi_hpb_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chandigarh,Chandigarh,infectious_diseases,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Patna,Bihar,pediatric_critical_care,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Indore,Madhya Pradesh,child_adolescent_psychiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,orthopedic_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Imphal East,Manipur,critical_care_medicine,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Kozhikode,Kerala,pediatric_orthopedic_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Jashpur,Chhattisgarh,gastroenterology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hyderabad,Telangana,orthopedic_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Wayanad,Kerala,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,nuclear_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Churachandpur,Manipur,orthopedic_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Garhwa,Jharkhand,neurosurgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Srikakulam,Andhra Pradesh,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,public_health_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tiruchirappalli,Tamil Nadu,vascular_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ganganagar,Rajasthan,physiotherapy,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Purba Medinipur,West Bengal,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kota,Rajasthan,transplant_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Nalbari,Assam,ophthalmology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Cuddalore,Tamil Nadu,otolaryngology,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Bidar,Karnataka,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Karur,Tamil Nadu,pediatric_strabismus_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ahmadnagar,Maharashtra,reproductive_endocrinology_infertility,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Bhilwara,Rajasthan,orthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,neuro_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jalpaiguri,West Bengal,general_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Ujjain,Madhya Pradesh,urology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Gorakhpur,Uttar Pradesh,pediatric_cardiology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Nadia,West Bengal,glaucoma,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Fatehabad,Haryana,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Guntur,Andhra Pradesh,radiation_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nagaon,Assam,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cuttack,Odisha,geriatric_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Dhubri,Assam,general_surgery,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Chitradurga,Karnataka,ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cuddalore,Tamil Nadu,nephrology,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Guntur,Andhra Pradesh,pediatric_otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kupwara,Jammu & Kashmir,anesthesiology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Mahisagar,Gujarat,family_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,hand_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Udalguri,Assam,radiology,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Faridabad,Haryana,rheumatology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Kolar,Karnataka,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Barmer,Rajasthan,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
South West,NCT of Delhi,oral_maxillofacial_surgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Hardwar,Uttarakhand,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Udham Singh Nagar,Uttarakhand,prosthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mokokchung,Nagaland,radiology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Kollam,Kerala,child_adolescent_psychiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Banas Kantha,Gujarat,urogynecology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhopal,Madhya Pradesh,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Imphal East,Manipur,transplant_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Baloda Bazar,Chhattisgarh,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Baloda Bazar,Chhattisgarh,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,urogynecology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Moga,Punjab,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bijapur,Karnataka,neurology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Amreli,Gujarat,otolaryngology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Hyderabad,Telangana,neuro_ophthalmology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Namakkal,Tamil Nadu,neurosurgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Indore,Madhya Pradesh,breast_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Kurnool,Andhra Pradesh,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rae Bareli,Uttar Pradesh,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,child_adolescent_psychiatry,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Aizawl,Mizoram,hematology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Dohad,Gujarat,radiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aligarh,Uttar Pradesh,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jalpaiguri,West Bengal,palliative_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hoshangabad,Madhya Pradesh,reproductive_endocrinology_infertility,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Paschim Barddhaman,West Bengal,allergy_immunology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gulbarga,Karnataka,ophthalmology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
The Nilgiris,Tamil Nadu,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North,NCT of Delhi,oculoplasty_orbit,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mayurbhanj,Odisha,general_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
West,NCT of Delhi,andrology_sexual_medicine,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Salem,Tamil Nadu,pediatric_orthopedic_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Shahdol,Madhya Pradesh,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dewas,Madhya Pradesh,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,gi_hpb_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bara Banki,Uttar Pradesh,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Paschim Barddhaman,West Bengal,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Faridabad,Haryana,cosmetic_dentistry,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Imphal East,Manipur,pathology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Varanasi,Uttar Pradesh,gi_hpb_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Karnal,Haryana,oral_maxillofacial_surgery,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Hardwar,Uttarakhand,gi_hpb_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nandurbar,Maharashtra,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Udham Singh Nagar,Uttarakhand,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ramanathapuram,Tamil Nadu,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dindigul,Tamil Nadu,pediatric_neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhiwani,Haryana,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kendujhar,Odisha,ophthalmology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,maternal_fetal_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,andrology_sexual_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East District,Sikkim,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Warangal Urban,Telangana,sports_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,neurology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Medak,Telangana,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thiruvallur,Tamil Nadu,public_health_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hanumangarh,Rajasthan,general_dentistry,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Dhule,Maharashtra,vascular_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hugli,West Bengal,otolaryngology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Bangalore Rural,Karnataka,pediatric_urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aurangabad,Bihar,critical_care_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Raisen,Madhya Pradesh,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Garhwa,Jharkhand,general_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gorakhpur,Uttar Pradesh,transplant_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Jaisalmer,Rajasthan,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bid,Maharashtra,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
South Twenty Four Pargana,West Bengal,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tarn Taran,Punjab,family_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Theni,Tamil Nadu,ophthalmology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Gondiya,Maharashtra,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,pediatric_strabismus_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hassan,Karnataka,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Churu,Rajasthan,family_medicine,null,null,,1,0,1.0,null,null,null,null,null,null,null,false,null
Muzaffarnagar,Uttar Pradesh,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jaunpur,Uttar Pradesh,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nandurbar,Maharashtra,endodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Yavatmal,Maharashtra,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mansa,Punjab,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gir Somnath,Gujarat,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North,NCT of Delhi,neurosurgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,dental_implantology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Kabeerdham,Chhattisgarh,physical_medicine_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Virudhunagar,Tamil Nadu,neurosurgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ganjam,Odisha,prosthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Raisen,Madhya Pradesh,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,urogynecology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,pediatric_urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chitradurga,Karnataka,hematology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East District,Sikkim,cosmetic_dentistry,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Bokaro,Jharkhand,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mumbai,Maharashtra,public_health_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palakkad,Kerala,laboratory_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Khargone (West Nimar),Madhya Pradesh,otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,transplant_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Belgaum,Karnataka,gi_hpb_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bulandshahr,Uttar Pradesh,bariatric_metabolic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dimapur,Nagaland,dermatology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ganjam,Odisha,neonatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Purba Champaran,Bihar,general_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Hardwar,Uttarakhand,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chamoli,Uttarakhand,otolaryngology,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Aligarh,Uttar Pradesh,dermatology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
West,NCT of Delhi,occupational_therapy,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,pediatric_strabismus_ophthalmology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Agra,Uttar Pradesh,endocrine_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
South East,NCT of Delhi,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Barpeta,Assam,otolaryngology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Nashik,Maharashtra,urogynecology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Azamgarh,Uttar Pradesh,pediatric_dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gondiya,Maharashtra,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Munger,Bihar,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Betul,Madhya Pradesh,plastic_reconstructive_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Bulandshahr,Uttar Pradesh,maternal_fetal_medicine,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Jhajjar,Haryana,sports_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Tirunelveli,Tamil Nadu,sleep_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Patiala,Punjab,pediatric_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Sangli,Maharashtra,glaucoma,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Jalor,Rajasthan,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cuddalore,Tamil Nadu,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mahendragarh,Haryana,prosthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Maldah,West Bengal,orthopedic_surgery,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Pratapgarh,Uttar Pradesh,physical_medicine_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Damoh,Madhya Pradesh,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chittoor,Andhra Pradesh,prosthetics_orthotics_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palghar,Maharashtra,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thoothukkudi,Tamil Nadu,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sheikhpura,Bihar,family_medicine,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Dohad,Gujarat,reproductive_endocrinology_infertility,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Imphal West,Manipur,pediatric_hematology_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sangareddy,Telangana,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cuttack,Odisha,pediatric_strabismus_ophthalmology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Neemuch,Madhya Pradesh,general_dentistry,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Ratnagiri,Maharashtra,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Srinagar,Jammu & Kashmir,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nawada,Bihar,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Churachandpur,Manipur,ophthalmology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Yamunanagar,Haryana,general_surgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Prakasam,Andhra Pradesh,otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ratnagiri,Maharashtra,neurosurgery,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Mancherial,Telangana,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Puruliya,West Bengal,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ujjain,Madhya Pradesh,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Moga,Punjab,andrology_sexual_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mahisagar,Gujarat,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thiruvallur,Tamil Nadu,endodontics,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Rae Bareli,Uttar Pradesh,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Central,NCT of Delhi,radiology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Amravati,Maharashtra,pediatric_neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sheikhpura,Bihar,pathology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,hematology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Faizabad,Uttar Pradesh,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mau,Uttar Pradesh,reproductive_endocrinology_infertility,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Madhubani,Bihar,nephrology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Tumkur,Karnataka,plastic_reconstructive_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bilaspur,Himachal Pradesh,neonatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chhatarpur,Madhya Pradesh,prosthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Godda,Jharkhand,hematology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Surguja,Chhattisgarh,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palghar,Maharashtra,rheumatology,null,null,,1,0,1.0,null,null,null,null,null,null,null,false,null
Sikar,Rajasthan,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rewari,Haryana,plastic_reconstructive_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Maldah,West Bengal,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bharatpur,Rajasthan,plastic_reconstructive_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Cuddalore,Tamil Nadu,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
